Previous_Fraud_Reports,Fraudulent,Month,Day,Transaction_Amount_Standardized,Transaction_Location_Online,Device_Type_POS,Device_Type_Web,Transaction_Type_Debit,Time_of_Day_non-night,Interaction_Term_time_day_location
0,1,6,7,1.5900893863402168,0,0,0,0,0,0
0,1,5,15,1.7214993210288658,1,1,0,0,1,1
2,1,6,17,-0.01565749243034232,0,0,1,0,0,0
1,1,12,9,-0.05705763267260743,1,0,1,0,1,1
0,1,1,26,0.666467847546252,0,0,0,1,0,0
1,1,10,21,0.24722127254395343,1,0,0,0,0,0
0,1,12,3,1.2661289583858895,1,0,1,0,1,1
0,0,1,13,-1.3647581461676799,0,0,1,0,1,0
4,0,10,31,0.25258423631759563,1,0,0,0,0,0
0,1,11,13,0.9252516363057899,0,0,0,1,0,0
0,1,2,4,-0.8037325469583138,0,0,0,1,0,0
2,1,9,30,1.3856627691623644,0,0,1,1,1,0
0,1,6,8,0.3316983453194675,1,0,1,0,1,1
0,1,3,8,1.6456279343087314,0,0,1,1,0,0
2,0,7,30,-1.509890754956715,0,0,1,1,1,0
0,0,1,24,-1.206076085622369,0,0,1,1,1,0
0,0,6,8,0.8307900276157816,1,0,0,0,1,1
0,0,9,2,-0.9158559058537671,1,1,0,1,1,1
0,0,3,27,-1.1719235682576619,1,0,0,1,1,1
0,1,3,11,1.6785644308177876,1,0,1,0,1,1
0,1,11,10,1.0834521387344758,1,0,0,0,1,1
0,0,1,9,0.24628587188575973,0,0,0,1,1,0
2,1,1,15,1.0498192884020983,1,0,1,0,1,1
0,1,8,24,0.0866164439790224,0,0,0,1,0,0
0,1,1,2,1.5223282697713076,1,0,0,1,1,1
1,0,12,12,-0.5838267811108009,1,0,0,1,0,0
0,1,2,8,-0.2831197206297861,0,0,1,1,0,0
0,1,5,4,1.1446377351209733,1,0,1,1,1,1
0,0,6,5,-1.687298150900306,1,1,0,0,1,1
2,1,5,13,0.9992279705813619,1,0,1,0,1,1
2,0,9,3,-0.6688547009405843,1,0,0,0,1,1
0,1,11,5,1.3366027368635593,1,0,1,1,0,0
0,1,3,28,0.007256359248514505,1,0,1,0,1,1
0,1,2,7,0.9189013051707211,1,0,0,1,1,1
2,1,3,5,-0.2036314513646369,0,1,0,0,1,0
0,0,8,13,-0.39283528894211195,0,0,1,0,1,0
0,1,2,21,1.3560452127664544,1,0,1,1,0,0
1,0,9,26,-1.6728583362953053,0,0,0,0,1,0
1,1,2,19,0.976068143173869,1,0,0,0,0,0
2,1,9,7,-0.22977070309082043,1,0,1,1,1,1
3,1,2,20,0.0016785997681760475,1,0,1,1,1,1
1,1,4,11,-0.8194160979940237,0,0,1,1,0,0
0,0,6,26,-1.7097304444625376,1,0,0,0,0,0
0,1,4,8,0.38694241530299517,1,0,1,1,1,1
0,1,3,12,-0.49100385579607203,1,0,0,0,1,1
1,1,6,30,-0.08812679231215845,1,0,0,1,1,1
3,1,11,17,0.9583024595619579,1,0,1,1,1,1
0,1,9,24,1.6003753291334626,1,0,1,1,1,1
2,0,10,29,-1.3993367904988974,0,0,1,1,1,0
0,1,9,15,-1.4355679759929232,1,0,0,0,0,0
0,1,11,4,1.6286278934577862,1,0,0,0,0,0
0,1,1,26,-1.1266882853168034,0,0,1,0,0,0
0,0,5,9,-1.1013216052453505,0,0,0,0,0,0
0,1,2,13,1.3848694108263406,1,0,0,1,1,1
1,1,8,14,0.3763134922684122,1,0,1,1,1,1
0,1,4,10,-1.3435176223329246,1,0,1,1,0,0
0,1,8,6,0.9473409496266839,1,0,1,0,0,0
0,0,1,29,-1.178474837311898,1,0,0,0,1,1
0,0,6,28,-1.614738775399553,1,0,1,1,0,0
0,1,10,15,0.09674648666256905,1,0,0,0,1,1
2,0,5,22,-1.1292138670939258,1,0,1,1,1,1
2,1,7,17,-1.6182967623475701,0,1,0,1,0,0
2,0,6,5,-0.3091100011400347,1,0,0,0,1,1
1,1,1,18,0.20767461138366403,1,0,1,0,0,0
0,1,9,11,-0.08051193806508758,1,0,0,1,1,1
0,1,4,27,0.14864736540477586,1,1,0,0,0,0
1,1,6,19,-0.6316811858946006,1,0,1,0,1,1
4,1,7,20,1.4615826581388494,1,0,0,1,1,1
0,1,10,30,0.02796335826341161,1,0,0,0,1,1
0,1,11,24,1.6618346168236535,1,0,0,0,1,1
0,0,1,20,-1.2956216441865385,1,0,0,0,1,1
0,1,7,21,1.2760026320001534,1,1,0,1,1,1
0,1,12,16,-1.3961148548984534,0,0,0,1,0,0
0,0,3,1,-1.4649534144477259,0,0,1,0,1,0
1,0,7,23,-0.9714879938881011,0,0,0,0,1,0
0,1,10,9,-0.5730315646258721,1,0,0,1,1,1
0,1,11,10,0.08541428091089964,1,0,1,1,1,1
0,1,1,13,1.2437070581643046,0,0,0,1,0,0
2,1,8,11,-1.0123511448636258,1,0,1,0,0,0
0,0,10,25,-0.8984955625270733,0,0,0,1,1,0
0,1,7,25,0.26922743913967445,1,0,1,0,0,0
0,1,9,1,0.43993113036621256,0,1,0,0,0,0
0,1,7,11,0.25142018216517725,0,0,0,0,1,0
0,1,4,20,-1.0463858710343379,1,0,1,1,1,1
0,1,7,23,0.2762117640541854,0,0,0,0,1,0
0,1,4,6,0.6694022340554737,1,0,1,0,1,1
0,1,12,1,0.08801954496631231,1,0,0,0,1,1
0,1,2,3,1.6406807041609532,1,0,0,0,1,1
0,1,3,31,-1.300901461235008,1,0,0,0,0,0
0,0,9,22,-0.8603693245884853,1,0,0,0,1,1
0,0,2,27,-0.4553339106969622,0,0,0,0,1,0
0,1,10,19,1.133471822819649,1,1,0,0,1,1
0,1,1,22,0.19641862346340305,0,0,0,1,0,0
1,1,9,18,-1.1404559972266581,1,0,1,1,1,1
0,1,5,10,1.30566176175865,1,0,0,0,0,0
3,1,2,24,0.9568404629776707,0,0,0,0,1,0
0,1,10,9,-0.32113163182126153,1,0,0,0,1,1
0,0,7,3,-0.6111508736706959,1,1,0,1,1,1
1,0,2,21,-1.5240949871737266,1,0,0,0,0,0
1,1,7,25,-0.7320288898374633,1,1,0,0,1,1
1,0,12,21,-1.107883267640233,1,0,1,1,0,0
0,1,4,10,0.9270773998127083,1,0,0,0,0,0
0,1,10,27,1.1978966770410018,1,0,0,1,1,1
2,0,11,3,-0.4350565030954579,1,0,0,1,1,1
0,1,10,30,-0.5859608803902348,1,0,1,0,0,0
0,1,12,15,0.44058244638006583,1,0,1,0,1,1
0,1,1,16,-0.5865567652539727,0,0,0,0,1,0
0,0,4,7,-1.2267137956996217,1,0,1,1,1,1
1,1,12,15,-0.11081199049679058,1,0,0,1,0,0
1,0,10,29,-1.1492695500949694,0,0,0,0,0,0
0,1,6,12,-1.0298708527469005,1,0,0,1,1,1
3,0,12,20,-0.20651733561750804,0,0,0,0,1,0
0,1,2,4,0.006882198985237156,1,0,0,0,1,1
0,1,7,15,1.1341924277711461,0,0,1,1,1,0
0,1,2,5,0.8313512680106976,0,0,1,1,0,0
0,1,7,21,1.0129956824912167,0,0,1,1,1,0
1,1,8,9,0.0646657085334162,1,0,1,0,1,1
0,1,1,14,1.3839270812743831,1,0,1,0,1,1
0,1,9,10,1.258749686526808,1,0,0,1,1,1
0,1,7,10,0.9475938542490842,1,0,0,1,1,1
3,0,9,17,0.9953443256264181,1,0,0,1,1,1
0,1,11,25,-0.38127096524933524,0,0,1,1,0,0
0,1,10,8,0.313787154938504,0,0,0,1,0,0
0,0,7,4,0.3850508273053154,0,0,0,1,1,0
1,1,5,27,-1.345537394865246,1,0,0,0,0,0
0,1,12,10,-0.15838577508313229,1,0,1,0,1,1
0,0,2,1,-1.6626208957584103,1,0,0,1,1,1
0,1,8,17,0.30475534191661413,1,0,1,1,0,0
0,1,6,6,0.521861834683311,0,0,0,0,1,0
0,1,12,24,-0.49839005654891805,1,0,0,0,0,0
0,1,12,8,-0.20660048234268072,0,0,0,1,1,0
0,0,4,5,-1.027480384398184,1,0,0,0,1,1
0,0,1,26,0.4910525085599249,0,0,1,0,1,0
1,1,6,26,-0.11539198927505599,0,0,1,0,1,0
1,1,9,15,0.019631363511725553,0,0,1,0,1,0
0,0,2,18,-0.33045792282813835,0,0,0,1,0,0
0,1,1,10,-0.9733969041201923,1,0,0,0,0,0
2,1,9,20,-1.4032412221351345,1,0,0,1,0,0
0,0,10,19,-0.29328094333527255,1,0,0,0,1,1
0,0,7,1,-1.2511104306440595,1,0,0,0,1,1
0,1,8,13,1.6672010450441779,1,0,0,0,0,0
2,1,7,16,0.2294070866756917,1,0,0,1,1,1
0,1,7,13,1.5343360426650055,0,0,1,1,1,0
0,0,6,1,1.660545842583476,0,0,0,0,1,0
0,1,5,23,1.6025752529036583,1,0,0,0,1,1
0,1,8,29,1.1951389773227719,0,0,1,1,0,0
0,1,9,9,0.6447076566791671,0,0,1,0,0,0
0,1,12,21,0.5861411821356112,1,0,0,1,1,1
0,1,7,1,0.785585924696863,1,0,0,0,0,0
0,1,8,6,0.3180068512410212,1,0,0,1,0,0
0,1,4,2,0.2330482203488818,1,0,0,0,0,0
0,1,10,17,0.24135596397239226,0,0,0,1,1,0
0,1,10,28,0.09717261362907924,1,0,0,0,1,1
1,0,12,10,-0.5021489814161028,1,0,0,1,0,0
0,1,2,16,-0.47472441989662406,1,0,1,0,1,1
2,0,5,1,1.2184096670304954,1,0,0,0,1,1
0,0,10,23,1.0283085377105314,0,0,0,1,1,0
1,1,1,19,0.636832968915931,0,0,0,1,0,0
0,0,8,9,-0.7375685404020978,1,1,0,1,1,1
0,1,7,18,0.341880354706247,1,0,1,1,0,0
0,1,5,20,-0.4143287173992678,0,1,0,0,1,0
0,1,1,9,-0.4670021677962049,0,0,0,1,0,0
1,0,1,6,0.020199532800406126,0,0,0,1,1,0
3,1,10,6,-0.5680670122436825,1,0,1,1,1,1
1,0,10,22,-1.719313104538697,0,0,0,1,1,0
3,0,3,20,-0.4990968037128864,1,0,1,1,0,0
0,0,3,3,0.13075003281134148,1,0,1,1,1,1
2,1,9,30,0.31893185855856804,1,0,0,0,0,0
0,1,11,21,0.8526091140798638,1,0,1,0,1,1
0,1,12,16,1.6214703461991655,0,0,1,0,0,0
0,1,1,29,0.6291903990938026,1,0,1,0,0,0
0,0,9,23,-1.3863277924562443,0,1,0,0,1,0
1,1,11,8,0.6673304948199195,0,0,1,1,1,0
1,0,5,13,-1.0462750087341075,1,0,0,1,0,0
0,0,2,2,0.7547177029764797,1,0,0,0,1,1
0,1,2,17,-0.6521872469903301,1,0,0,0,1,1
0,1,1,14,-0.713293161098537,1,0,0,0,0,0
0,0,7,14,0.3389113237282035,1,0,1,1,1,1
2,0,2,15,-0.37116863814084616,1,0,0,1,1,1
0,1,6,25,0.2276125031907131,1,0,1,0,1,1
0,1,10,23,-1.3390138413860673,0,0,1,1,1,0
0,1,8,5,0.7006238293578413,0,0,1,0,1,0
0,0,3,22,0.5100549997087805,1,0,0,1,1,1
2,1,11,22,1.1605672618853191,1,0,0,1,1,1
0,1,11,3,0.42673851663880297,1,0,1,0,1,1
0,1,11,27,1.4362402291955716,0,0,0,1,1,0
0,1,4,22,0.8146907429542077,1,0,1,1,1,1
0,1,6,16,0.8293314954783763,0,0,0,0,0,0
0,1,7,12,1.1919308995098565,1,0,1,1,1,1
0,1,9,16,-0.11284215636975845,1,0,0,0,0,0
2,1,3,13,-0.8568598398968187,1,0,0,1,0,0
2,1,7,25,0.11050034078489471,0,1,0,1,1,0
2,1,9,28,1.5692334161093857,0,1,0,1,1,0
0,1,1,12,0.10240392842119822,0,0,1,0,1,0
0,1,9,15,0.8625763277599474,0,0,0,1,0,0
1,1,12,12,-0.7851596472228506,0,0,0,1,0,0
0,0,10,15,-1.609576749545078,1,0,0,1,1,1
0,0,7,26,-1.2924031730329766,1,0,0,0,1,1
0,0,6,6,-0.05777823762410457,0,0,1,1,1,0
2,1,8,2,1.5219333228267373,1,0,1,0,1,1
0,1,10,6,1.1789357592547327,1,0,1,0,1,1
0,1,9,2,-1.0224673297596436,1,0,1,0,1,1
0,1,11,9,-0.2420383095006832,1,0,0,1,1,1
0,1,9,19,-0.8000567688163017,1,0,0,1,0,0
0,1,4,3,-0.011559051768702207,1,0,1,1,1,1
0,1,7,3,-0.0026554232814536226,1,0,1,1,1,1
0,0,4,19,1.7012392356617725,1,1,0,1,1,1
0,1,4,6,0.28787309225966384,1,0,0,0,1,1
0,0,3,8,-0.8457874676613142,0,1,0,1,1,0
0,1,3,21,-1.7178303212731163,0,1,0,0,0,0
0,0,6,4,-1.6247094535265185,0,0,1,0,1,0
0,1,10,15,1.6689367329321592,0,1,0,1,0,0
0,0,3,10,0.42941653407874175,1,0,0,1,1,1
0,0,6,5,-0.16677320098493345,0,0,0,0,1,0
0,1,9,18,1.3745661457986842,0,0,0,1,1,0
0,0,2,24,1.3549192675297401,0,0,1,0,1,0
2,1,10,8,0.27320808860731977,1,0,1,1,1,1
0,1,4,1,1.056522993119151,0,0,1,1,1,0
0,1,9,21,-0.12896569215950754,0,0,0,0,1,0
2,1,4,4,-0.32327958888822433,0,1,0,1,1,0
0,1,10,1,0.21210217449911317,0,1,0,0,1,0
3,1,10,15,0.551600646720098,0,0,0,1,0,0
0,1,9,1,-0.20395018047779911,0,0,0,0,1,0
0,1,11,14,0.4046769188929665,1,1,0,1,1,1
1,0,8,16,-1.6695982917791568,0,0,0,0,1,0
0,1,12,6,1.4010171977442654,0,0,1,0,1,0
0,1,10,18,0.5848281567672582,1,0,0,0,1,1
0,1,7,25,1.1219698591707523,1,0,0,1,1,1
1,0,8,5,-0.6272259072040942,0,1,0,1,1,0
0,1,12,15,0.18186101766440757,1,0,0,1,0,0
0,0,9,27,-1.1257494202117277,0,0,1,0,0,0
0,0,11,21,-1.692965985999582,1,0,0,1,1,1
1,1,1,25,0.804962576108996,0,0,1,1,1,0
0,1,12,11,0.25644016569748196,0,0,0,1,1,0
0,1,1,3,-0.7748806333233694,1,0,1,0,1,1
0,0,1,1,0.1041119007341219,1,0,0,0,1,1
0,0,10,22,-1.2580635755366307,1,0,1,0,1,1
2,1,3,4,-0.6328383111532547,0,0,0,1,0,0
1,1,7,20,0.08104907783933014,1,1,0,1,1,1
0,0,10,23,-1.1892561960092978,1,0,0,1,1,1
0,1,11,19,0.9795291256091847,1,1,0,0,1,1
0,1,6,12,-0.2493378990814741,1,0,0,1,1,1
0,0,1,9,-1.1814057593742375,0,0,1,1,1,0
0,1,5,19,0.39499725430410537,1,0,0,1,1,1
0,1,3,21,-0.29141707091265,1,0,1,1,0,0
0,1,6,7,0.5647759382130966,0,0,1,1,1,0
0,1,2,18,1.5370002023174159,1,1,0,1,1,1
0,1,12,27,0.23846661527263915,1,0,0,0,0,0
0,1,5,12,-0.4297143260031087,1,0,1,1,1,1
0,1,1,12,0.017143890650307348,0,0,0,1,0,0
0,0,6,18,-0.7161409364357038,0,0,0,1,1,0
3,1,7,29,0.34273607308614995,1,1,0,0,0,0
0,1,4,20,-0.7430562242634993,1,0,1,1,1,1
0,1,5,8,-1.2611400043680225,0,0,1,1,1,0
0,1,10,28,1.1020007873417634,1,0,0,0,1,1
0,1,3,18,0.7352301892641164,0,0,0,1,1,0
0,1,8,27,-1.1233624163098934,1,0,1,0,0,0
0,0,7,24,1.3206974612273887,0,0,1,0,1,0
2,0,11,6,-1.5316024435674496,0,0,0,1,1,0
0,1,9,28,-0.5434659749331952,1,0,0,0,1,1
0,1,2,3,-0.07400224237343771,1,0,0,1,1,1
0,1,3,11,1.6188824043781638,0,0,1,0,0,0
1,1,8,31,-1.513053794960162,0,0,0,1,0,0
2,1,1,27,1.4959499712102529,1,0,1,0,1,1
0,0,2,7,-1.7007921715064669,1,1,0,0,1,1
0,0,5,23,0.9833573394140135,0,0,0,1,1,0
2,1,10,8,-0.5572856535462826,0,0,0,1,1,0
0,1,7,1,0.8689924833857778,1,0,0,1,1,1
2,1,8,31,1.345426683072518,1,0,0,0,1,1
0,1,9,22,1.4271703072579773,1,0,0,1,0,0
0,0,2,28,-0.8555121700596438,0,0,0,0,1,0
0,0,4,8,0.4160333757728112,0,0,0,0,1,0
0,0,12,23,-1.6106368702910305,0,0,1,0,1,0
0,1,12,15,0.058980551199729475,1,0,0,0,1,1
0,0,3,13,-1.7262523916437396,0,0,0,1,1,0
0,0,5,29,-1.3994719039273031,0,0,0,1,1,0
2,0,4,12,-0.5447547491733727,0,0,0,1,1,0
0,1,10,14,-0.8876864882546158,0,1,0,1,1,0
0,1,9,14,-0.8667854802143158,1,0,0,1,1,1
2,0,5,11,-0.946259891691936,0,0,0,0,1,0
5,0,7,2,0.29653074501827636,0,0,0,0,1,0
0,1,12,28,0.39587375936530167,1,1,0,0,1,1
5,0,10,7,1.6056897906507541,1,0,1,0,1,1
0,0,11,15,-1.597988174724126,0,0,0,0,1,0
0,1,1,15,-1.2713358715423309,1,0,1,0,0,0
0,0,5,2,-1.2574642262260105,0,0,0,0,0,0
0,1,2,29,1.2335319776712892,0,0,1,1,1,0
0,1,2,11,0.7233090275424734,1,0,1,0,0,0
3,0,2,16,-1.0738762570445783,1,0,0,0,1,1
2,1,6,10,0.13229864056768403,0,0,0,0,1,0
0,1,8,7,-0.9229753441966838,1,0,0,0,0,0
0,1,1,27,0.6710790263464576,1,0,1,1,1,1
0,1,3,7,1.6300587100201345,1,0,0,0,1,1
1,1,11,20,-1.595344801753009,1,0,1,1,1,1
0,1,10,18,-0.45449551455147047,1,0,1,1,0,0
0,1,9,21,0.17721519439537992,1,0,0,0,1,1
0,1,6,28,0.060009491923742345,1,1,0,0,0,0
1,1,4,7,0.08641897050673691,1,0,1,1,1,1
0,1,9,14,0.5381516639234055,0,1,0,1,1,0
0,0,3,26,0.17225064201319032,1,0,0,1,1,1
0,0,2,9,0.024935431688370705,0,0,0,1,1,0
0,0,6,27,-1.2841023583032303,1,0,0,1,1,1
0,1,10,23,0.4555869658268648,1,1,0,0,1,1
0,0,4,9,-1.2787463234233525,1,0,0,0,1,1
1,1,8,26,0.8352175907312304,1,0,1,0,1,1
0,1,3,20,0.44480907157634725,1,0,0,1,1,1
0,1,5,4,0.2783042899710329,0,0,1,1,0,0
1,1,2,20,0.9516160770793162,0,0,0,0,1,0
0,0,11,20,-1.2926872576773167,0,0,1,0,1,0
0,0,9,8,-0.723482099379081,1,0,0,0,1,1
0,0,11,29,0.40316295560544607,1,1,0,1,1,1
0,0,6,5,-1.1832419162218024,0,1,0,1,1,0
0,1,1,27,-0.08241738385029644,1,0,1,0,1,1
0,1,7,23,0.404001351750938,1,0,1,1,0,0
0,0,12,6,-0.8623579170988668,1,0,1,1,0,0
0,0,7,17,-0.9307045251908673,0,0,0,0,1,0
0,1,4,18,1.4852309725567323,0,0,0,1,0,0
0,0,4,1,-0.5710083276466686,1,0,1,0,0,0
0,0,1,18,-1.628970723191622,1,0,0,1,1,1
2,1,9,21,0.9648052263598436,1,0,1,1,0,0
1,1,7,16,1.620974930295011,1,0,1,0,1,1
0,0,5,26,0.5136441666787375,1,0,0,0,1,1
0,1,6,24,-0.6583435690999958,1,0,0,0,1,1
0,1,9,14,0.3230268347733259,0,1,0,1,0,0
1,1,1,18,1.6508072823976174,1,0,1,1,0,0
0,1,1,14,-0.48263375212868187,1,0,1,0,1,1
0,1,1,11,-1.2688414697871484,1,0,0,0,1,1
1,1,4,2,0.6853421541604664,1,0,0,1,0,0
0,1,7,9,1.1204039291799988,1,0,0,1,1,1
1,0,4,7,0.052086301904155745,1,0,0,1,1,1
0,0,1,14,0.32199096515554876,0,0,0,1,1,0
0,1,12,3,0.725630206953546,1,0,0,0,1,1
0,1,1,16,-1.0775312485052972,1,0,1,1,1,1
0,1,4,7,0.08320049935317506,0,0,0,1,0,0
0,0,7,3,-0.9723437122680042,0,0,1,0,0,0
0,1,3,28,-0.768256610884607,0,1,0,1,1,0
0,1,12,25,0.21425013156607584,1,0,0,1,1,1
1,1,8,13,1.3039711116801378,1,1,0,0,0,0
0,1,12,16,-0.6710199802419581,1,0,1,1,0,0
0,1,7,21,-0.6208305382595568,1,0,0,0,1,1
0,1,2,9,-1.4968090035295356,1,0,1,0,0,0
1,1,10,5,0.4668221670658328,1,0,1,1,0,0
2,1,8,15,1.3503843065609429,0,0,1,0,1,0
0,1,3,28,0.6646836574019201,0,0,1,1,0,0
0,1,3,5,1.1014637980750226,1,0,1,1,1,1
2,1,8,22,-0.855990263729387,1,0,0,0,1,1
0,1,12,17,-0.8621846947547569,1,0,0,0,0,0
2,0,6,30,-0.9933036159053016,1,0,1,1,0,0
0,1,5,7,1.0209223369576852,0,0,0,0,1,0
0,1,2,14,0.8805048403753216,0,0,0,1,1,0
0,0,5,29,-0.903813488491247,1,0,1,1,1,1
3,1,3,29,0.3152734026509669,1,0,1,1,0,0
0,0,2,22,0.35748768791054863,0,0,0,1,1,0
0,1,11,4,-1.352840448892919,1,0,1,1,1,1
0,1,1,31,-0.8695293221450165,0,0,1,1,1,0
0,0,3,21,-1.6301278484502761,1,0,0,1,0,0
0,1,1,7,0.1502098309486472,1,0,0,0,0,0
0,1,8,29,0.9007614612955329,0,0,0,0,1,0
2,1,4,30,0.3954441679519092,1,0,0,1,0,0
0,1,8,21,-0.4589646510295057,1,1,0,1,1,1
0,1,4,10,-0.23916628303534115,1,0,1,1,1,1
0,1,1,13,1.1423338779443113,1,0,1,1,0,0
1,0,3,21,1.0400737993224756,1,0,1,0,0,0
0,1,8,25,1.620008349614878,0,0,0,1,1,0
0,1,2,15,0.3301220219880674,1,1,0,1,0,0
0,1,4,30,-0.9288891550245956,1,0,0,0,1,1
1,1,8,30,0.1699259981552355,1,0,1,0,1,1
1,1,7,19,-0.035515701959101,1,0,1,1,1,1
0,1,12,8,-0.11282829858222966,1,0,0,0,0,0
2,0,11,12,0.7687487128493813,0,0,1,0,0,0
0,0,5,11,-1.0916142250814318,1,0,0,1,1,1
0,1,11,10,0.5728307772142067,0,0,1,0,0,0
4,1,3,30,1.3496359860343883,1,0,0,0,1,1
0,1,10,10,-0.17659490789596435,0,0,0,0,1,0
1,1,8,26,-1.007999799579585,0,0,0,0,0,0
0,0,7,10,-0.8907490592984788,1,0,0,0,1,1
2,1,4,7,0.5442317682016629,1,0,0,1,1,1
0,1,9,26,1.532118796660399,1,1,0,0,1,1
0,1,11,6,1.1553705915620223,0,1,0,1,1,0
0,1,1,15,-1.2687929675307976,1,0,1,1,0,0
0,1,7,4,0.5782041343284958,0,1,0,1,1,0
1,1,3,7,-1.2391927333692987,1,0,1,1,0,0
0,1,6,9,0.005964120561454834,1,0,0,0,1,1
0,1,5,6,1.183917633871333,1,0,0,0,0,0
0,0,12,3,0.7709278499382838,0,0,1,1,0,0
0,1,11,23,-0.6714322494209396,1,0,1,0,1,1
0,1,6,6,1.1186232034825492,0,0,0,1,1,0
0,1,7,13,0.7451939384973177,0,0,0,1,0,0
0,0,11,27,-1.0462022553495813,0,0,0,1,1,0
0,1,6,25,1.1450881132156587,0,0,1,0,1,0
0,1,1,9,1.5894623214545391,0,1,0,0,1,0
0,1,2,14,-0.7398654686849951,0,0,1,0,1,0
2,1,1,4,-0.7015140416990641,1,0,0,0,0,0
0,1,11,10,0.008960867114555906,1,0,0,0,1,1
1,1,7,24,1.3629290687213813,1,1,0,1,0,0
2,1,4,9,-0.3829546864340835,1,0,1,1,0,0
0,0,1,31,-1.3135016545455618,1,0,0,1,1,1
0,1,3,25,1.4617350938016662,1,0,1,0,1,1
1,1,8,31,0.03840520116635593,1,0,0,1,1,1
0,1,2,27,1.1263004177734997,0,0,1,0,0,0
0,1,12,26,1.1993344224971139,1,0,0,0,1,1
0,1,11,15,-1.2383300860956314,1,0,1,1,0,0
0,1,1,25,1.6233584697499637,0,0,0,0,0,0
0,1,10,7,1.672997064678095,0,1,0,0,1,0
1,0,2,24,-1.640649373631511,1,1,0,0,1,1
0,0,11,12,-1.0516864747641006,1,0,1,1,0,0
0,1,6,17,-1.084668009082625,1,0,1,0,0,0
1,0,9,13,-1.3680562995995325,0,0,1,1,0,0
0,1,12,4,-0.7338892978132038,1,0,1,1,1,1
1,1,9,29,-1.2274378650980011,1,0,1,0,1,1
0,1,7,31,1.3555532613091823,1,0,1,1,1,1
0,0,7,27,-0.6148924763034697,1,0,0,1,1,1
2,1,1,22,1.52674543954611,1,0,0,1,1,1
1,1,11,13,0.5725536214636309,1,0,1,0,1,1
0,1,1,28,0.4554345301640483,1,0,0,0,1,1
0,1,1,3,0.4671131806039375,0,0,1,1,0,0
0,0,3,9,1.4481717842578614,1,0,1,0,1,1
0,0,2,15,-1.5982791882622307,1,0,1,1,1,1
0,0,12,19,-1.4897276741023233,1,1,0,0,1,1
1,1,5,5,-1.004531888250505,1,0,1,0,1,1
1,1,7,1,-0.9224279615892964,1,0,0,0,0,0
0,1,5,15,1.1228532931257125,1,0,0,1,1,1
0,1,6,22,1.438623768650524,1,0,1,1,0,0
1,0,12,27,-1.4308632571268984,1,0,1,1,1,1
0,1,5,29,1.1538115904650332,1,0,0,1,0,0
0,1,10,9,-0.8153072639917369,0,0,0,1,0,0
3,0,8,4,-0.8022532281396152,0,1,0,1,1,0
2,0,11,29,-0.4501926715237806,1,0,0,0,1,1
0,0,5,26,0.7982658002857075,1,0,0,1,1,1
0,1,10,19,0.4579254674723484,1,0,0,0,1,1
0,1,10,26,0.7471825310076993,0,1,0,1,1,0
4,0,6,4,0.34122557424551175,1,0,1,1,1,1
0,0,6,12,-1.2696175058887607,0,1,0,1,1,0
0,1,11,21,1.4020807829371,1,0,1,1,1,1
0,0,10,3,-1.3499268490649907,0,1,0,1,1,0
2,0,8,6,0.5259879909200087,0,1,0,0,1,0
0,1,2,21,0.08966515723535633,1,1,0,1,0,0
0,1,4,12,0.023054237031337133,0,0,1,0,1,0
2,1,2,9,1.066601069099465,1,0,1,1,1,1
2,1,5,29,-1.5573536772428265,0,0,1,0,0,0
0,1,10,13,0.022385598783072835,1,0,1,0,1,1
0,1,1,3,1.5787052138853142,1,0,0,1,1,1
2,1,6,8,-0.12983873277382124,1,0,0,1,0,0
0,1,8,27,0.8409928236838543,1,1,0,1,1,1
0,1,10,9,1.3859226026785292,1,0,0,0,1,1
1,1,4,21,0.3959846216655319,1,0,1,0,1,1
0,1,12,27,0.8467888433177716,0,0,1,0,1,0
0,1,5,9,-0.007169597568957421,1,0,1,1,0,0
0,1,12,30,-0.16558489570433946,1,0,1,1,0,0
0,1,3,17,0.2851361792227273,1,0,0,0,0,0
1,0,7,11,-1.0055053978244026,0,0,1,0,1,0
0,1,3,4,0.1370691839244704,1,0,1,1,0,0
0,1,4,16,1.3628909598056775,0,0,0,1,0,0
0,1,9,27,0.8144170516505141,1,0,1,0,0,0
2,1,7,15,1.3787685198667905,0,0,0,0,0,0
0,0,4,3,1.4381526038745451,0,0,0,1,1,0
0,1,2,4,-0.5687183282575358,0,0,1,1,1,0
0,0,9,21,-1.4774392810111672,0,0,1,1,1,0
3,1,4,15,0.8852303459226397,1,1,0,1,0,0
0,1,3,7,0.07926488769499834,1,1,0,1,1,1
0,0,10,28,-0.7068873988133532,1,0,0,0,1,1
1,1,3,2,-0.7346029738709364,1,0,0,1,0,0
0,1,8,17,1.3890544626600363,1,0,0,1,1,1
1,1,7,26,-0.4912810115466479,0,0,0,0,0,0
1,1,3,27,-1.4346568264629052,1,0,0,1,1,1
0,1,12,17,-0.1574746255531142,0,0,0,1,1,0
0,0,2,18,-0.512479962018817,0,1,0,1,1,0
0,1,8,21,0.4557290081490349,0,0,0,1,1,0
2,1,5,27,1.0036104958873424,0,0,0,1,0,0
0,1,12,18,0.2572404529272698,1,1,0,0,1,1
0,1,9,10,-0.7916935940426759,1,0,1,1,0,0
1,0,8,10,-0.8105193984005393,1,0,0,0,1,1
0,0,12,19,0.24101991262481898,0,0,1,1,1,0
